0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1.0,1.6679730415344236,0.06419061869382858,-1.225171446800232,0.5061022043228148,-0.33893898129463196,1.6725428104400635,3.475464344024658,-1.219136357307434,0.01295456290245056,3.7751736640930176,1.0459771156311037,0.568051278591156,0.4819284379482269,0.0,0.44841027259826655,0.20535576343536377
1.0,0.4448399245738983,-0.13429801166057584,-0.7099716067314148,0.4517189264297485,-1.6138712167739868,-0.7686609029769897,1.219918131828308,0.5040258169174194,1.8312475681304927,-0.43138530850410467,0.5262832045555114,0.9415140151977538,1.58753502368927,2.024308204650879,0.6034975647926331,1.5623739957809446
1.0,0.38125607371330256,-0.9761453866958618,0.6931523084640503,0.4489588439464569,0.8917528986930847,-0.6773284673690796,2.033060073852539,1.5330405235290525,3.0462598800659175,-1.005284786224365,0.569386065006256,1.0152113437652588,1.582216739654541,1.5519142150878904,0.7612152099609375,1.7154637575149538
1.0,1.309996485710144,-0.6900894641876221,-0.6762592792510986,1.5892826318740845,-0.6933256387710572,0.6229069828987122,1.0875618457794187,-0.3817416727542877,0.5892043709754944,1.3654789924621584,1.1792950630187986,0.968218207359314,0.7285631299018861,0.0,1.0831578969955444,0.04342924803495408
0.0,0.4563981890678406,1.0993711948394775,1.5124534368515017,0.7517719864845276,0.6389670372009277,-0.7422157526016236,0.3226012587547302,1.3210538625717165,0.16950200498104095,0.35994100570678716,0.4892561733722687,0.4161675572395325,0.754829168319702,0.30375003814697266,0.461067408323288,0.3455406129360199
0.0,0.43781763315200806,-1.1198827028274536,-1.3368225097656248,0.5023199319839478,-1.7175148725509644,1.0170669555664062,0.21561898291110992,-0.4612003862857818,0.3236706852912903,0.17362567782402039,0.41189813613891596,0.3705247640609741,0.79826021194458,0.6713690757751465,0.3859100937843322,0.5155220031738281
0.0,0.5716562271118164,0.20569577813148496,0.4259495139122009,0.5785139799118042,0.9273992180824282,-1.1014779806137085,0.11655535548925397,1.5497525930404663,0.17442139983177185,0.22344952821731567,0.5231637358665466,0.28988859057426447,0.4917104840278625,0.3345926105976105,0.5142459869384765,0.2682069540023804
1.0,2.1128118038177486,0.7429829239845276,-0.3305390179157257,0.8052530884742735,-0.028887365013360974,-1.4466785192489626,2.2999455928802486,1.4504292011260984,2.9891104698181152,-1.89477014541626,1.4451248645782473,2.548166036605835,1.5647211074829102,2.393632411956787,1.5545662641525269,2.148468017578125
0.0,1.0018686056137085,-0.4717876017093658,0.5556136369705199,1.2333675622940061,1.255548357963562,-1.0524909496307373,0.4376150667667389,-1.3330523967742922,0.32685765624046326,-0.11167828738689423,1.4357078075408936,0.7552008628845216,0.4667794406414032,0.4545406401157379,1.4463306665420532,0.5922593474388123
0.0,0.8401151299476622,0.9582490921020508,-0.5856583714485168,1.3179297447204588,-1.0637295246124268,1.2462345361709595,0.26186531782150263,-0.02734131552278995,0.3305169641971588,0.18318995833396912,1.5572975873947141,0.5310215950012207,0.3025917410850525,0.4267015159130096,1.5643757581710818,0.3385521471500397
0.0,1.2633203268051147,0.7332081198692321,0.33114907145500183,1.5117385387420652,0.3710839748382567,-1.585176110267639,0.5728890299797057,-1.054526448249817,0.6988717317581176,-0.25923845171928406,1.155319333076477,0.9835450053215028,0.7554541826248169,0.9269526004791258,1.16811466217041,0.7097081542015076
0.0,0.6983363032341005,1.6894314289093018,-1.1346700191497803,0.9665942788124082,1.5033674240112305,0.8809488415718079,0.24257320165634155,-0.22865428030490875,0.364132285118103,0.10934973508119583,0.6685540080070496,0.4899409115314484,0.6503125429153441,0.6836342811584472,0.6648245453834533,0.5103846788406372
0.0,0.5782864689826964,-0.6896522045135498,-0.39009419083595276,0.4800612926483154,-0.6322193741798401,1.2120048999786377,0.640472948551178,-1.6224013566970823,0.8721600770950317,-0.18616926670074466,0.4518528580665588,0.669288158416748,1.3144121170043943,0.5594443082809448,0.4917526245117188,0.5590168237686157
1.0,0.7982016205787658,0.09935811161994934,-1.0958385467529297,0.5311465859413147,-0.9623265862464904,1.500362157821655,1.2739406824111938,0.6754082441329956,1.8037426471710205,-0.845941185951233,0.6858364343643188,1.2347567081451416,1.5976295471191404,1.864629864692688,0.7758542895317077,1.556949496269226
1.0,0.4522136151790618,-0.004851320292800664,-1.374135375022888,0.4555462002754211,0.27170175313949585,1.6430058479309082,0.8358865380287169,-0.2548969388008118,1.2547687292099,-0.25273546576499933,0.38311803340911865,0.7885063290596008,1.8263710737228396,1.6879894733428955,0.41206324100494385,1.2589776515960691
0.0,0.8651260137557983,-1.1096739768981931,1.3788410425186155,1.225826621055603,-1.5993144512176511,-0.3355459272861481,0.452621191740036,1.3965288400650024,0.014348212629556656,0.761019229888916,0.8739918470382689,0.6460776329040527,0.6559848785400392,0.0275867860764265,0.879327118396759,0.09912268817424776
0.0,0.6790416240692138,-0.11611326038837433,-1.4492467641830447,0.7259303331375122,0.8326361775398254,-1.0686396360397339,0.7342757582664489,0.6165405511856079,1.1022384166717527,-0.3831892013549805,0.674581229686737,0.9891267418861388,1.3011670112609863,2.1135692596435542,0.6225885152816772,1.5834482908248897
0.0,0.6967106461524964,1.5324834585189822,0.4517365694046021,0.9536123871803284,1.0853240489959717,-1.2614850997924802,0.021956974640488625,0.7693061828613281,0.01760764978826046,0.33287572860717773,0.6818804740905761,0.12722881138324735,0.16557398438453672,0.041007768362760544,0.6815325617790222,0.03998864069581031
1.0,1.006097674369812,-0.2188720107078552,1.2733360528945923,1.6214865446090698,0.07601767778396606,0.5861322283744812,0.5612841248512268,0.17075233161449432,0.5829758644104004,0.4111288189888,1.04620361328125,0.7773945927619935,0.659388244152069,1.177815556526184,0.740322768688202,1.2070569992065427
1.0,0.8378669023513795,1.134529709815979,-0.9112517237663268,0.616625964641571,1.0001583099365234,1.2927371263504028,1.2724583148956299,-0.6766164898872375,0.7649196982383729,1.1655169725418089,0.6311926245689393,0.786714017391205,1.1060400009155271,0.8154945373535155,0.5882535576820374,0.6077158451080321
0.0,1.6417477130889893,-1.8298068046569824,0.15015214681625366,2.70264196395874,-0.12972204387187955,-1.3808139562606812,0.19447517395019528,-1.4786486625671387,0.05510687455534935,0.30361208319664,2.6388318538665767,0.6361169219017029,0.21391423046588895,0.2300715893507004,2.635528087615967,0.5469933748245239
0.0,1.4666486978530882,0.11551709473133087,-1.0361614227294922,0.8772469162940979,0.6908614039421082,1.1300690174102783,0.8907219767570494,0.4265154302120209,1.2832118272781374,-0.5638795495033264,1.090045690536499,1.3275703191757202,1.080762267112732,1.5880756378173826,1.069615125656128,1.25879967212677
1.0,1.641595005989075,-1.044595718383789,0.5430580973625183,0.7448416948318481,-0.3081259429454804,-0.9568246603012084,1.2490386962890625,-1.4770866632461548,0.7315114736557007,-0.8471670150756837,1.1609337329864502,1.6018365621566772,1.2244086265563967,1.256746768951416,1.1791608333587646,1.2150111198425295
1.0,1.3614416122436526,-0.5062465667724609,-0.6461638808250427,1.0478692054748535,1.1367299556732176,0.6986649632453918,1.657924294471741,-0.061501231044530875,2.1544098854064946,1.6728525161743166,1.5253101587295534,1.1174988746643066,0.6501355767250061,0.0,1.4729818105697634,0.969956636428833
0.0,1.297482132911682,-0.254911869764328,1.1168344020843504,0.979169011116028,-0.1353462040424347,-0.6971540451049805,1.027495265007019,-0.1663222163915634,1.2542005777359007,-0.4796489775180817,0.985065758228302,1.2597473859786987,1.1348369121551511,0.760779619216919,1.0222352743148801,0.8108351230621338
0.0,0.3785049617290496,-1.0821340084075928,1.00809907913208,0.6114250421524047,-1.2855657339096065,-0.06558050960302353,0.9162726402282714,-0.886185646057129,1.3718661069869997,-0.4219046831130981,0.39169666171073914,0.7904287576675415,1.7907260656356812,1.3884395360946657,0.4732866585254668,1.0684292316436768
0.0,0.6759327054023743,0.12653642892837524,0.9561362862586976,0.6860483288764954,-0.19949974119663239,-1.708110213279724,0.924258589744568,-0.6930527091026305,1.3874244689941406,-0.5498091578483582,0.5771648287773132,1.0420566797256468,1.6021673679351807,1.921268343925476,0.6126553416252136,1.435927391052246
0.0,0.4639869928359985,0.01133283507078886,0.3690538108348846,0.5531866550445556,0.3892795145511628,0.30157333612442017,1.6579129695892332,1.5203077793121336,2.4887318611145015,-0.5599990487098694,0.4252578914165497,1.126460552215576,2.35060715675354,2.4603583812713623,0.5652421116828918,1.8364458084106443
0.0,1.1649153232574463,-1.2168736457824707,1.3873835802078247,1.2893624305725095,0.8535032868385316,-0.8641892075538636,0.5523369908332824,0.3715829253196716,0.8291259407997132,-0.14921934902668,1.8639992475509644,0.9754173159599304,0.4643678367137908,1.6860749721527102,1.8466092348098757,1.296029210090637
0.0,0.8004689812660218,-0.09844567626714706,-0.7950780391693115,0.4779548346996307,-0.4299553632736206,1.0813027620315552,0.8884472846984863,-0.3403107821941376,0.9668461084365843,0.83782559633255,0.5763790011405945,0.6600215435028076,1.0161702632904053,0.6414598226547241,0.5443997979164124,0.6565772294998168
1.0,3.410472154617309,0.5901511907577514,1.507814884185791,2.1978533267974854,0.9153798818588256,-0.2437083274126053,1.0037848949432373,0.0947994440793991,0.8524649739265444,-0.5426680445671082,2.5086042881011963,2.033996343612671,0.7195055484771729,0.4566945433616639,2.403816223144531,0.7402674555778502
1.0,1.427005052566528,-0.27274933457374567,-0.27695098519325256,0.8420600295066833,0.5544933676719666,1.524532675743103,4.115296363830566,-0.4119631052017212,1.57103168964386,4.375290393829346,1.1077210903167725,1.6239081621170046,1.3009068965911863,0.0,1.1704877614974976,1.148790955543518
0.0,0.865576684474945,-1.3177579641342163,-1.4721359014511106,1.058933138847351,-1.3479859828948975,0.5824276804924012,0.07504402846097945,1.6222472190856931,0.07172729074954987,0.3914121389389038,0.7823849916458131,0.21951279044151303,0.248974084854126,0.0,0.7502827048301696,0.30248624086380005
0.0,0.7323084473609923,-0.7163402438163757,0.02470393478870392,0.7501519322395325,-1.4809985160827637,-0.7478194236755372,0.2655264735221863,0.9560313820838928,0.303080439567566,0.1652826964855194,0.6826330423355103,0.5344312787055968,0.6947371363639832,1.0859519243240356,0.5605429410934448,0.9223946332931519
0.0,0.4752843081951141,-0.8129351139068604,-0.4080575108528137,0.4469701945781708,-0.35117670893669123,1.0160180330276487,1.105907678604126,1.6108113527297971,1.453371286392212,-0.7947776913642883,0.4006142318248749,0.8487194180488586,1.8799870014190672,0.9549173116683962,0.5184204578399658,0.8459020256996154
0.0,0.611586332321167,-0.9160537123680114,-0.029338752850890163,1.0104836225509644,-0.8272873163223265,0.6010938882827759,0.5509140491485596,-0.3350460231304169,0.44360411167144775,0.5521138310432434,0.634545922279358,0.5208168029785156,0.7283464074134826,0.7133969068527222,0.41602382063865667,0.66679847240448
0.0,0.4839756190776825,1.9276201725006104,-0.037161838263273246,0.521848440170288,1.7269830703735352,-0.3441939055919648,1.1966810226440427,1.5333937406539917,1.796365737915039,-0.8809078335762024,0.4172893166542053,1.0856685638427737,2.3087511062622075,2.317420482635498,0.5443764328956604,1.7272980213165283
0.0,0.7109143733978271,-0.4780910909175873,0.4408431649208069,1.108089804649353,-0.07889374345540999,-1.3997341394424438,0.285713642835617,-0.05000090226531029,0.33627298474311823,0.19775292277336123,0.736271858215332,0.5082029104232788,0.6125141382217407,0.40924304723739613,0.742625594139099,0.3182809054851532
1.0,1.0238685607910156,0.9901954531669616,-0.5368514060974121,1.5701632499694822,-1.0541733503341673,1.2124245166778562,1.8845951557159424,0.6923466324806213,2.3068771362304688,-1.1733930110931394,1.89767849445343,1.5567712783813477,0.727976083755493,0.4906093776226044,1.98261559009552,1.735336661338806
1.0,1.1843819618225095,0.1296091228723526,-0.0056138732470572,1.50657844543457,-0.23062993586063385,1.4469528198242188,0.7846701145172119,-0.046924997121095664,0.10246972739696503,0.7985007166862487,1.1131621599197388,0.9231435060501096,0.7359118461608886,0.196626678109169,1.087807059288025,0.3737636506557465
0.0,0.43752101063728327,0.966876983642578,-0.2565115392208099,0.6599003076553345,1.303502440452576,0.2316051870584488,1.0385152101516724,1.7130874395370483,1.5589377880096436,-0.7271219491958618,0.4440780878067017,1.0191634893417358,2.036571264266968,2.1875016689300537,0.5339452624320984,1.6330484151840208
0.0,0.4661792814731598,-0.2958122193813324,0.0003993524878751487,0.5272765159606934,-1.1207703351974487,0.143142506480217,0.8388293981552125,1.553058624267578,1.2591863870620728,-0.44465699791908253,0.4588930308818817,0.8858466744422911,1.7130228281021118,1.9002050161361692,0.4874778687953949,1.4227359294891355
0.0,1.2372184991836546,-1.9809356927871704,0.748511254787445,1.8754494190216064,-0.8288360834121704,-0.8320961594581604,0.15362198650836945,1.1574431657791133,0.15368004143238068,0.28078484535217285,1.5197623968124387,0.4863373339176178,0.2839743196964264,0.41760432720184326,1.518416404724121,0.36863744258880615
1.0,1.8734096288681032,0.1607145071029663,-0.047229044139385216,1.393590211868286,-0.7641816735267638,1.2348504066467283,2.1012437343597408,-1.2506288290023806,3.154225826263428,-1.520401954650879,1.6084855794906618,2.293962240219116,1.265570640563965,3.4373769760131836,1.7156362533569336,2.817411184310912
1.0,0.978762149810791,-0.6730382442474365,-0.18507173657417295,1.0074363946914673,-1.7425752878189085,1.1982026100158691,0.9764566421508788,-1.6346651315689087,1.3313961029052734,-0.6579309701919556,1.000436782836914,1.1621452569961548,1.030827879905701,1.4317717552185059,1.04944121837616,1.2263493537902832
1.0,0.8137968182563781,0.38537368178367615,1.4322617053985598,0.9495558142662048,0.5304306149482728,-0.2587478458881378,0.4794397354125976,0.0752250924706459,0.40226957201957697,-0.002685775514692068,0.723804533481598,0.6852751970291137,0.8401556611061096,0.0,0.7389892339706419,0.2255553156137466
